ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
b25kota-fall-1-1,b25kota-fall-1,bo-tuw-aka,fall-16,false,expert,,,,
b25kota-fatoil-1-1,b25kota-fatoil-1,madʒi,fatoil-10,false,expert,,,,
b25kota-feather-1-1,b25kota-feather-1,dyaha,feather-3,false,expert,,,,
b25kota-fingernail-1-1,b25kota-fingernail-1,oɲa,fingernail-7,false,expert,,,,
b25kota-fire-1-1,b25kota-fire-1,dʒiyo,fire-17,false,expert,,,,
b25kota-firewood-1-1,b25kota-firewood-1,weya,firewood-8,false,expert,,,,
b25kota-fish-1-1,b25kota-fish-1,fɛ,fish-11,false,expert,,,,
b25kota-five-1-1,b25kota-five-1,ntaɲi,five-1,false,expert,,,,
b25kota-fly-1-1,b25kota-fly-1,bo-saŋg-aka,fly-21,false,expert,,,,
b25kota-four-1-1,b25kota-four-1,naɲi,four-4,false,expert,,,,
b25kota-give-1-1,b25kota-give-1,bo-pɛh-ɛtʃyɛ,give-1,false,expert,,,,
b25kota-goat-1-1,b25kota-goat-1,etaba,goat-5,false,expert,,,,
b25kota-groundsoil-1-1,b25kota-groundsoil-1,hehe,groundsoil-14,false,expert,,,,
b25kota-hair-1-1,b25kota-hair-1,ohuwe,hair-6,false,expert,,,,
b25kota-head-1-1,b25kota-head-1,molo,head-1,false,expert,,,,
b25kota-hear-1-1,b25kota-hear-1,bo-yok-aka,hear-1,false,expert,,,,
b25kota-heart-1-1,b25kota-heart-1,nlema,heart-1,false,expert,,,,
b25kota-horn-1-1,b25kota-horn-1,inlaka,horn-7,false,expert,,,,
b25kota-house-1-1,b25kota-house-1,eloŋgwɛ,house-11,false,expert,,,,
b25kota-hunger-1-1,b25kota-hunger-1,za,hunger-1,false,expert,,,,
b25kota-intestine-1-1,b25kota-intestine-1,myɛɲa,intestine-2,false,expert,,,,
b25kota-iron-1-1,b25kota-iron-1,eleŋga,iron-9,false,expert,,,,
b25kota-kill-1-1,b25kota-kill-1,bo-bom-aka,kill-10,false,expert,,,,
b25kota-knee-1-1,b25kota-knee-1,ibɔŋgɔ,knee-3,false,expert,,,,
b25kota-knife-1-1,b25kota-knife-1,mbɛdʒi,knife-18,false,expert,,,,
b25kota-know-1-1,b25kota-know-1,bo-yeb-aka,know-27,false,expert,,,,
b25kota-leaf-1-1,b25kota-leaf-1,ikayi,leaf-4,false,expert,,,,
b25kota-leg-1-1,b25kota-leg-1,oko,leg-1,false,expert,,,,
b25kota-liver-1-1,b25kota-liver-1,ehɛtʃyɛ,liver-5,false,expert,,,,
b25kota-louse-1-1,b25kota-louse-1,hidʒɛ,louse-20,false,expert,,,,
b25kota-man-1-1,b25kota-man-1,haŋgwɛ,man-21,false,expert,,,,
b25kota-moon-1-1,b25kota-moon-1,ŋgɔndɛ,moon-1,false,expert,,,,
b25kota-mouth-1-1,b25kota-mouth-1,nhoko,mouth-8,false,expert,,,,
b25kota-name-1-1,b25kota-name-1,dʒinɔ,name-4,false,expert,,,,
b25kota-navel-1-1,b25kota-navel-1,itoŋgu,navel-1,false,expert,,,,
b25kota-neck-1-1,b25kota-neck-1,tʃiŋgo,neck-7,false,expert,,,,
b25kota-night-1-1,b25kota-night-1,epundu,night-14,false,expert,,,,
b25kota-nose-1-1,b25kota-nose-1,dʒõũ,nose-12,false,expert,,,,
b25kota-one-1-1,b25kota-one-1,yɛkɔ,one-1,false,expert,,,,
b25kota-person-1-1,b25kota-person-1,moto,person-2,false,expert,,,,
b25kota-rain-1-1,b25kota-rain-1,mbvuwa,rain-4,false,expert,,,,
b25kota-road-1-1,b25kota-road-1,pɛyi,road-13,false,expert,,,,
b25kota-root-1-1,b25kota-root-1,ŋkaŋga,root-1,false,expert,,,,
b25kota-salt-1-1,b25kota-salt-1,matʃyemba,salt-13,false,expert,,,,
b25kota-sand-1-1,b25kota-sand-1,inhɛli,sand-4,false,expert,,,,
b25kota-see-1-1,b25kota-see-1,bo-yɛn-ɛtʃyɛ,see-1,false,expert,,,,
b25kota-send-1-1,b25kota-send-1,bo-lom-aka,send-1,false,expert,,,,
b25kota-shame-1-1,b25kota-shame-1,hɔyi,shame-5,false,expert,,,,
b25kota-sing-1-1,b25kota-sing-1,bo-yemb-aka,sing-2,false,expert,,,,
b25kota-skin-1-1,b25kota-skin-1,ŋkaza,skin-9,false,expert,,,,
b25kota-sky-1-1,b25kota-sky-1,iko,sky-3,false,expert,,,,
b25kota-sleep-1-1,b25kota-sleep-1,iyɔ,sleep-1,false,expert,,,,
b25kota-smoke-1-1,b25kota-smoke-1,botuku,smoke-15,false,expert,,,,
b25kota-snake-1-1,b25kota-snake-1,tadʒi,snake-10,false,expert,,,,
b25kota-spear-1-1,b25kota-spear-1,ikɔŋgɔ,spear-1,false,expert,,,,
b25kota-steal-1-1,b25kota-steal-1,bo-hib-aka,steal-4,false,expert,,,,
b25kota-stone-1-1,b25kota-stone-1,imaɲa,stone-9,false,expert,,,,
b25kota-sun-1-1,b25kota-sun-1,yoyi,sun-12,false,expert,,,,
b25kota-tail-1-1,b25kota-tail-1,ŋkondo,tail-1,false,expert,,,,
b25kota-ten-1-1,b25kota-ten-1,dʒɔ̃ũ,ten-1,false,expert,,,,
b25kota-three-1-1,b25kota-three-1,hato,three-1,false,expert,,,,
b25kota-tongue-1-1,b25kota-tongue-1,elemi,tongue-1,false,expert,,,,
b25kota-tooth-1-1,b25kota-tooth-1,dʒinɔ,tooth-3,false,expert,,,,
b25kota-tree-1-1,b25kota-tree-1,mwele,tree-1,false,expert,,,,
b25kota-two-1-1,b25kota-two-1,ba,two-1,false,expert,,,,
b25kota-urine-1-1,b25kota-urine-1,miɲɛ,urine-11,false,expert,,,,
b25kota-village-1-1,b25kota-village-1,mboka,village-7,false,expert,,,,
b25kota-vomit-1-1,b25kota-vomit-1,bo-hep-aka,vomit-10,false,expert,,,,
b25kota-walk-1-1,b25kota-walk-1,bo-dʒoŋg-aka,walk-13,false,expert,,,,
b25kota-war-1-1,b25kota-war-1,ibadʒi,war-14,false,expert,,,,
b25kota-water-1-1,b25kota-water-1,inso,water-15,false,expert,,,,
b25kota-wind-1-1,b25kota-wind-1,iŋgoŋgo,wind-4,false,expert,,,,
b25kota-woman-1-1,b25kota-woman-1,umwari,woman-7,false,expert,,,,
b301viya-animal-1-1,b301viya-animal-1,ɣebo,animal-8,false,expert,,,,
b301viya-arm-1-1,b301viya-arm-1,ɣɔɣɔ,arm-9,false,expert,,,,
b301viya-ashes-1-1,b301viya-ashes-1,mɔtɔ,ashes-11,false,expert,,,,
b301viya-bark-1-1,b301viya-bark-1,weko,bark-18,false,expert,,,,
b301viya-bed-1-1,b301viya-bed-1,ekɔkɔ,bed-17,false,expert,,,,
b301viya-belly-1-1,b301viya-belly-1,ebumu,belly-1,false,expert,,,,
b301viya-big-1-1,b301viya-big-1,oda,big-22,false,expert,,,,
b301viya-bird-1-1,b301viya-bird-1,ɲoni,bird-2,false,expert,,,,
b301viya-bite-1-1,b301viya-bite-1,etaβita,bite-7,false,expert,,,,
b301viya-blood-1-1,b301viya-blood-1,tsina,blood-1,false,expert,,,,
b301viya-bone-1-1,b301viya-bone-1,ɣepa,bone-9,false,expert,,,,
b301viya-breast-1-1,b301viya-breast-1,ebɛnɛ,breast-1,false,expert,,,,
b301viya-burn-1-1,b301viya-burn-1,etumba,burn-11,false,expert,,,,
b301viya-child-1-1,b301viya-child-1,mwana,child-1,false,expert,,,,
b301viya-cloud-1-1,b301viya-cloud-1,oboŋgeboŋge,cloud-18,false,expert,,,,
b301viya-come-1-1,b301viya-come-1,e-ɛdy-a,come-23,false,expert,,,,
b301viya-count-1-1,b301viya-count-1,etaŋga,count-2,false,expert,,,,
b301viya-dew-1-1,b301viya-dew-1,eβɛmbɛ,dew-21,false,expert,,,,
b301viya-die-1-1,b301viya-die-1,eɣwa,die-6,false,expert,,,,
b301viya-dog-1-1,b301viya-dog-1,mbwa,dog-1,false,expert,,,,
b301viya-drink-1-1,b301viya-drink-1,enwa,drink-1,false,expert,,,,
b301viya-ear-1-1,b301viya-ear-1,eto,ear-3,false,expert,,,,
b301viya-eat-1-1,b301viya-eat-1,eea,eat-1,false,expert,,,,
b301viya-egg-1-1,b301viya-egg-1,eake,egg-9,false,expert,,,,
b301viya-elephant-1-1,b301viya-elephant-1,ndzaɣo,elephant-4,false,expert,,,,
b301viya-eye-1-1,b301viya-eye-1,iso,eye-2,false,expert,,,,
b301viya-face-1-1,b301viya-face-1,oso,face-4,false,expert,,,,
b301viya-fall-1-1,b301viya-fall-1,elaɣa,fall-11,false,expert,,,,
b301viya-fatoil-1-1,b301viya-fatoil-1,madi,fatoil-10,false,expert,,,,
b301viya-feather-1-1,b301viya-feather-1,osaa,feather-3,false,expert,,,,
b301viya-fingernail-1-1,b301viya-fingernail-1,waa,fingernail-16,false,expert,,,,
b301viya-fire-1-1,b301viya-fire-1,iko,fire-15,false,expert,,,,
b301viya-firewood-1-1,b301viya-firewood-1,ɣeɣoni,firewood-1,false,expert,,,,
b301viya-fish-1-1,b301viya-fish-1,tsue,fish-1,false,expert,,,,
b301viya-five-1-1,b301viya-five-1,tani,five-1,false,expert,,,,
b301viya-fly-1-1,b301viya-fly-1,epurumuɣa,fly-3,false,expert,,,,
b301viya-four-1-1,b301viya-four-1,nna,four-4,false,expert,,,,
b301viya-give-1-1,b301viya-give-1,eβana,give-1,false,expert,,,,
b301viya-goat-1-1,b301viya-goat-1,taba,goat-5,false,expert,,,,
b301viya-groundsoil-1-1,b301viya-groundsoil-1,tɔtɔ,groundsoil-13,false,expert,,,,
b301viya-hair-1-1,b301viya-hair-1,osoɣe,hair-6,false,expert,,,,
b301viya-head-1-1,b301viya-head-1,motso,head-1,false,expert,,,,
b301viya-hear-1-1,b301viya-hear-1,eoko,hear-1,false,expert,,,,
b301viya-heart-1-1,b301viya-heart-1,motema,heart-1,false,expert,,,,
b301viya-horn-1-1,b301viya-horn-1,tseba,horn-3,false,expert,,,,
b301viya-house-1-1,b301viya-house-1,ndzobo,house-14,false,expert,,,,
b301viya-hunger-1-1,b301viya-hunger-1,ndzaa,hunger-1,false,expert,,,,
b301viya-intestine-1-1,b301viya-intestine-1,moya,intestine-2,false,expert,,,,
b301viya-iron-1-1,b301viya-iron-1,mosaɣo,iron-17,false,expert,,,,
b301viya-kill-1-1,b301viya-kill-1,ebaŋga,kill-8,false,expert,,,,
b301viya-knee-1-1,b301viya-knee-1,eβɔŋgɔ,knee-3,false,expert,,,,
b301viya-knife-1-1,b301viya-knife-1,tsuma,knife-9,false,expert,,,,
b301viya-know-1-1,b301viya-know-1,emɛɲa,know-8,false,expert,,,,
b301viya-leaf-1-1,b301viya-leaf-1,wabi,leaf-12,false,expert,,,,
b301viya-leg-1-1,b301viya-leg-1,ebɛɔ,leg-11,false,expert,,,,
b301viya-liver-1-1,b301viya-liver-1,ebumba,liver-18,false,expert,,,,
b301viya-louse-1-1,b301viya-louse-1,tsidi,louse-20,false,expert,,,,
b301viya-man-1-1,b301viya-man-1,mobaɣa,man-20,false,expert,,,,
b301viya-moon-1-1,b301viya-moon-1,tsoŋge,moon-3,false,expert,,,,
b301viya-mouth-1-1,b301viya-mouth-1,munwa,mouth-6,false,expert,,,,
b301viya-name-1-1,b301viya-name-1,ina,name-4,false,expert,,,,
b301viya-navel-1-1,b301viya-navel-1,motɔŋgɔ,navel-1,false,expert,,,,
b301viya-neck-1-1,b301viya-neck-1,ɣemeno,neck-8,false,expert,,,,
b301viya-night-1-1,b301viya-night-1,pitsi,night-10,false,expert,,,,
b301viya-nose-1-1,b301viya-nose-1,eeo,nose-5,false,expert,,,,
b301viya-one-1-1,b301viya-one-1,mwatata,one-10,false,expert,,,,
b301viya-person-1-1,b301viya-person-1,ima,person-5,false,expert,,,,
b301viya-rain-1-1,b301viya-rain-1,mbuwa,rain-4,false,expert,,,,
b301viya-road-1-1,b301viya-road-1,ndzea,road-1,false,expert,,,,
b301viya-root-1-1,b301viya-root-1,mwaŋgi,root-1,false,expert,,,,
b301viya-salt-1-1,b301viya-salt-1,βyaŋga,salt-6,false,expert,,,,
b301viya-sand-1-1,b301viya-sand-1,mosɛɣɛ,sand-4,false,expert,,,,
b301viya-see-1-1,b301viya-see-1,eɛna,see-1,false,expert,,,,
b301viya-send-1-1,b301viya-send-1,etoma,send-1,false,expert,,,,
b301viya-shame-1-1,b301viya-shame-1,tsɔni,shame-5,false,expert,,,,
b301viya-sing-1-1,b301viya-sing-1,eemba,sing-2,false,expert,,,,
b301viya-skin-1-1,b301viya-skin-1,moɣɔbɔ,skin-1,false,expert,,,,
b301viya-sky-1-1,b301viya-sky-1,tomba,sky-15,false,expert,,,,
b301viya-sleep-1-1,b301viya-sleep-1,βiyo,sleep-1,false,expert,,,,
b301viya-smoke-1-1,b301viya-smoke-1,motsutsu,smoke-4,false,expert,,,,
b301viya-snake-1-1,b301viya-snake-1,ɲɔɣɔ,snake-1,false,expert,,,,
b301viya-spear-1-1,b301viya-spear-1,eɔŋga,spear-1,false,expert,,,,
b301viya-steal-1-1,b301viya-steal-1,eiba,steal-4,false,expert,,,,
b301viya-stone-1-1,b301viya-stone-1,etae,stone-3,false,expert,,,,
b301viya-sun-1-1,b301viya-sun-1,eombe,sun-24,false,expert,,,,
b301viya-tail-1-1,b301viya-tail-1,moɣea,tail-6,false,expert,,,,
b301viya-ten-1-1,b301viya-ten-1,eɣomi,ten-1,false,expert,,,,
b301viya-three-1-1,b301viya-three-1,tato,three-1,false,expert,,,,
b301viya-tongue-1-1,b301viya-tongue-1,oleme,tongue-1,false,expert,,,,
b301viya-tooth-1-1,b301viya-tooth-1,ino,tooth-3,false,expert,,,,
b301viya-tree-1-1,b301viya-tree-1,mote,tree-1,false,expert,,,,
b301viya-two-1-1,b301viya-two-1,bae,two-1,false,expert,,,,
b301viya-urine-1-1,b301viya-urine-1,masuba,urine-12,false,expert,,,,
b301viya-village-1-1,b301viya-village-1,mboka,village-7,false,expert,,,,
b301viya-vomit-1-1,b301viya-vomit-1,eoɣa,vomit-2,false,expert,,,,
b301viya-walk-1-1,b301viya-walk-1,edyɔ,walk-11,false,expert,,,,
b301viya-war-1-1,b301viya-war-1,ebadi,war-14,false,expert,,,,
b301viya-water-1-1,b301viya-water-1,mamba,water-13,false,expert,,,,
b301viya-wind-1-1,b301viya-wind-1,ɣepɛpɛ,wind-10,false,expert,,,,
b301viya-woman-1-1,b301viya-woman-1,moɣɛtɔ,woman-13,false,expert,,,,
b302himba-animal-1-1,b302himba-animal-1,eɲama,animal-1,false,expert,,,,
b302himba-arm-1-1,b302himba-arm-1,oɣɔɣɔ,arm-9,false,expert,,,,
b302himba-ashes-1-1,b302himba-ashes-1,omitɔ,ashes-11,false,expert,,,,
b302himba-bark-1-1,b302himba-bark-1,nodyeko,bark-18,false,expert,,,,
b302himba-bed-1-1,b302himba-bed-1,idaka,bed-18,false,expert,,,,
b302himba-belly-1-1,b302himba-belly-1,ibuyi,belly-20,false,expert,,,,
b302himba-big-1-1,b302himba-big-1,ɣedaβeka,big-24,false,expert,,,,
b302himba-bird-1-1,b302himba-bird-1,eɲɔyi,bird-2,false,expert,,,,
b302himba-bite-1-1,b302himba-bite-1,monomaɣo,bite-1,false,expert,,,,
b302himba-blood-1-1,b302himba-blood-1,dindzina,blood-1,false,expert,,,,
b302himba-bone-1-1,b302himba-bone-1,ɣeɣepa,bone-9,false,expert,,,,
b302himba-breast-1-1,b302himba-breast-1,ibɛnɛ,breast-1,false,expert,,,,
b302himba-burn-1-1,b302himba-burn-1,motumbaɣo,burn-11,false,expert,,,,
b302himba-child-1-1,b302himba-child-1,omwana,child-1,false,expert,,,,
b302himba-cloud-1-1,b302himba-cloud-1,ikuti,cloud-5,false,expert,,,,
b302himba-come-1-1,b302himba-come-1,dy-aa,come-23,false,expert,,,,
b302himba-count-1-1,b302himba-count-1,motaŋgaɣo,count-2,false,expert,,,,
b302himba-dew-1-1,b302himba-dew-1,ipɛmbɛ,dew-21,false,expert,,,,
b302himba-die-1-1,b302himba-die-1,mwiwaɣa,die-6,false,expert,,,,
b302himba-dog-1-1,b302himba-dog-1,eifa,dog-1,false,expert,,,,
b302himba-drink-1-1,b302himba-drink-1,mwɔŋgaɣo,drink-8,false,expert,,,,
b302himba-ear-1-1,b302himba-ear-1,itoyi,ear-4,false,expert,,,,
b302himba-eat-1-1,b302himba-eat-1,moɲeaɣo,eat-5,false,expert,,,,
b302himba-egg-1-1,b302himba-egg-1,ibweŋgee,egg-8,false,expert,,,,
b302himba-elephant-1-1,b302himba-elephant-1,endzɔɣu,elephant-4,false,expert,,,,
b302himba-eye-1-1,b302himba-eye-1,itsɔ,eye-2,false,expert,,,,
b302himba-face-1-1,b302himba-face-1,oso,face-4,false,expert,,,,
b302himba-fall-1-1,b302himba-fall-1,mwaɣaɣo,fall-11,false,expert,,,,
b302himba-fatoil-1-1,b302himba-fatoil-1,mamadi,fatoil-10,false,expert,,,,
b302himba-feather-1-1,b302himba-feather-1,notsaa,feather-3,false,expert,,,,
b302himba-fingernail-1-1,b302himba-fingernail-1,nodyata,fingernail-16,false,expert,,,,
b302himba-fire-1-1,b302himba-fire-1,βiβoyi,fire-13,false,expert,,,,
b302himba-firewood-1-1,b302himba-firewood-1,ɣehako,firewood-15,false,expert,,,,
b302himba-fish-1-1,b302himba-fish-1,eitswe,fish-1,false,expert,,,,
b302himba-five-1-1,b302himba-five-1,tanɛ,five-1,false,expert,,,,
b302himba-fly-1-1,b302himba-fly-1,moβɛaɣo,fly-8,false,expert,,,,
b302himba-four-1-1,b302himba-four-1,nayi,four-4,false,expert,,,,
b302himba-give-1-1,b302himba-give-1,mwitsaɣo,give-15,false,expert,,,,
b302himba-goat-1-1,b302himba-goat-1,etaba,goat-5,false,expert,,,,
b302himba-groundsoil-1-1,b302himba-groundsoil-1,mohɛŋgɛ,groundsoil-14,false,expert,,,,
b302himba-hair-1-1,b302himba-hair-1,notsoɣe,hair-6,false,expert,,,,
b302himba-head-1-1,b302himba-head-1,omotswɛ,head-3,false,expert,,,,
b302himba-hear-1-1,b302himba-hear-1,mwoɣaɣo,hear-1,false,expert,,,,
b302himba-heart-1-1,b302himba-heart-1,motema,heart-1,false,expert,,,,
b302himba-horn-1-1,b302himba-horn-1,notseba,horn-3,false,expert,,,,
b302himba-house-1-1,b302himba-house-1,endako,house-12,false,expert,,,,
b302himba-hunger-1-1,b302himba-hunger-1,endzana,hunger-1,false,expert,,,,
b302himba-intestine-1-1,b302himba-intestine-1,omina,intestine-7,false,expert,,,,
b302himba-iron-1-1,b302himba-iron-1,mohaɣo,iron-17,false,expert,,,,
b302himba-kill-1-1,b302himba-kill-1,mobɔkaɣo,kill-9,false,expert,,,,
b302himba-knee-1-1,b302himba-knee-1,ibɔŋgɔ,knee-3,false,expert,,,,
b302himba-knife-1-1,b302himba-knife-1,etsuma,knife-9,false,expert,,,,
b302himba-know-1-1,b302himba-know-1,monɔŋgɔnaɣo,know-24,false,expert,,,,
b302himba-leaf-1-1,b302himba-leaf-1,nodyabi,leaf-12,false,expert,,,,
b302himba-leg-1-1,b302himba-leg-1,otanda,leg-10,false,expert,,,,
b302himba-liver-1-1,b302himba-liver-1,ibumba,liver-18,false,expert,,,,
b302himba-louse-1-1,b302himba-louse-1,eŋgina,louse-19,false,expert,,,,
b302himba-man-1-1,b302himba-man-1,monimeto,man-19,false,expert,,,,
b302himba-moon-1-1,b302himba-moon-1,eŋgɔndɛ,moon-1,false,expert,,,,
b302himba-mouth-1-1,b302himba-mouth-1,wana,mouth-3,false,expert,,,,
b302himba-name-1-1,b302himba-name-1,ina,name-4,false,expert,,,,
b302himba-navel-1-1,b302himba-navel-1,motɔŋgu,navel-1,false,expert,,,,
b302himba-neck-1-1,b302himba-neck-1,moŋgoŋga,neck-13,false,expert,,,,
b302himba-night-1-1,b302himba-night-1,imbitsi,night-10,false,expert,,,,
b302himba-nose-1-1,b302himba-nose-1,nopombo,nose-7,false,expert,,,,
b302himba-one-1-1,b302himba-one-1,pɔkɔ,one-1,false,expert,,,,
b302himba-person-1-1,b302himba-person-1,omoma,person-5,false,expert,,,,
b302himba-rain-1-1,b302himba-rain-1,eniŋgo,rain-9,false,expert,,,,
b302himba-road-1-1,b302himba-road-1,epɔnɔ,road-12,false,expert,,,,
b302himba-root-1-1,b302himba-root-1,motamba,root-1,false,expert,,,,
b302himba-salt-1-1,b302himba-salt-1,βiβyaŋga,salt-6,false,expert,,,,
b302himba-sand-1-1,b302himba-sand-1,mohiɣɛ,sand-4,false,expert,,,,
b302himba-see-1-1,b302himba-see-1,mwɛnaɣo,see-1,false,expert,,,,
b302himba-send-1-1,b302himba-send-1,motomaɣo,send-1,false,expert,,,,
b302himba-shame-1-1,b302himba-shame-1,etsɔyi,shame-5,false,expert,,,,
b302himba-sing-1-1,b302himba-sing-1,motoaɣo,sing-14,false,expert,,,,
b302himba-skin-1-1,b302himba-skin-1,moɣɔbɔ,skin-1,false,expert,,,,
b302himba-sky-1-1,b302himba-sky-1,noba,sky-7,false,expert,,,,
b302himba-sleep-1-1,b302himba-sleep-1,βiβinɔ,sleep-5,false,expert,,,,
b302himba-smoke-1-1,b302himba-smoke-1,motutu,smoke-4,false,expert,,,,
b302himba-snake-1-1,b302himba-snake-1,eɲɔɣɔ,snake-1,false,expert,,,,
b302himba-spear-1-1,b302himba-spear-1,iŋgɔŋga,spear-1,false,expert,,,,
b302himba-steal-1-1,b302himba-steal-1,mwifaɣo,steal-4,false,expert,,,,
b302himba-stone-1-1,b302himba-stone-1,itaɛ,stone-3,false,expert,,,,
b302himba-sun-1-1,b302himba-sun-1,ekombe,sun-24,false,expert,,,,
b302himba-tail-1-1,b302himba-tail-1,mokondo,tail-1,false,expert,,,,
b302himba-ten-1-1,b302himba-ten-1,ndzima,ten-12,false,expert,,,,
b302himba-three-1-1,b302himba-three-1,tato,three-1,false,expert,,,,
b302himba-tongue-1-1,b302himba-tongue-1,nonenee,tongue-10,false,expert,,,,
b302himba-tooth-1-1,b302himba-tooth-1,ino,tooth-3,false,expert,,,,
b302himba-tree-1-1,b302himba-tree-1,ɣetete,tree-1,false,expert,,,,
b302himba-two-1-1,b302himba-two-1,bae,two-1,false,expert,,,,
b302himba-urine-1-1,b302himba-urine-1,mamiɲɛ,urine-11,false,expert,,,,
b302himba-village-1-1,b302himba-village-1,ekaa,village-20,false,expert,,,,
b302himba-vomit-1-1,b302himba-vomit-1,motoβaɣo,vomit-8,false,expert,,,,
b302himba-walk-1-1,b302himba-walk-1,moɣɛndaɣo,walk-4,false,expert,,,,
b302himba-war-1-1,b302himba-war-1,ibadi,war-14,false,expert,,,,
b302himba-water-1-1,b302himba-water-1,maiŋgo,water-12,false,expert,,,,
b302himba-wind-1-1,b302himba-wind-1,ipɛpɛ,wind-10,false,expert,,,,
b302himba-woman-1-1,b302himba-woman-1,omwato,woman-9,false,expert,,,,
b304pinzi-animal-1-1,b304pinzi-animal-1,eɲama,animal-1,false,expert,,,,
b304pinzi-arm-1-1,b304pinzi-arm-1,oɣɔɣɔ,arm-9,false,expert,,,,
b304pinzi-ashes-1-1,b304pinzi-ashes-1,motɔyi,ashes-18,false,expert,,,,
b304pinzi-bark-1-1,b304pinzi-bark-1,noneko,bark-18,false,expert,,,,
b304pinzi-bed-1-1,b304pinzi-bed-1,laka,bed-18,false,expert,,,,
b304pinzi-belly-1-1,b304pinzi-belly-1,buyi,belly-20,false,expert,,,,
b304pinzi-big-1-1,b304pinzi-big-1,molaβalaβa,big-24,false,expert,,,,
b304pinzi-bird-1-1,b304pinzi-bird-1,eɲɔyi,bird-2,false,expert,,,,
b304pinzi-bite-1-1,b304pinzi-bite-1,monomaɣa,bite-1,false,expert,,,,
b304pinzi-blood-1-1,b304pinzi-blood-1,nondzina,blood-1,false,expert,,,,
b304pinzi-bone-1-1,b304pinzi-bone-1,ɣeɣepa,bone-9,false,expert,,,,
b304pinzi-breast-1-1,b304pinzi-breast-1,wɛnɛ,breast-1,false,expert,,,,
b304pinzi-burn-1-1,b304pinzi-burn-1,mololedya,burn-13,false,expert,,,,
b304pinzi-child-1-1,b304pinzi-child-1,omwana,child-1,false,expert,,,,
b304pinzi-cloud-1-1,b304pinzi-cloud-1,mbitsi,cloud-19,false,expert,,,,
b304pinzi-come-1-1,b304pinzi-come-1,mw-idy-aɣa,come-23,false,expert,,,,
b304pinzi-count-1-1,b304pinzi-count-1,motaŋgaɣa,count-2,false,expert,,,,
b304pinzi-dew-1-1,b304pinzi-dew-1,pɛmbɛ,dew-21,false,expert,,,,
b304pinzi-die-1-1,b304pinzi-die-1,moyiɣwaɣa,die-6,false,expert,,,,
b304pinzi-dog-1-1,b304pinzi-dog-1,efa,dog-1,false,expert,,,,
b304pinzi-drink-1-1,b304pinzi-drink-1,mwɔŋgaɣa,drink-8,false,expert,,,,
b304pinzi-ear-1-1,b304pinzi-ear-1,toyi,ear-4,false,expert,,,,
b304pinzi-eat-1-1,b304pinzi-eat-1,mwiɲaɣa,eat-5,false,expert,,,,
b304pinzi-egg-1-1,b304pinzi-egg-1,boŋgo,egg-8,false,expert,,,,
b304pinzi-elephant-1-1,b304pinzi-elephant-1,endzɔɣu,elephant-4,false,expert,,,,
b304pinzi-eye-1-1,b304pinzi-eye-1,itsɔ,eye-2,false,expert,,,,
b304pinzi-face-1-1,b304pinzi-face-1,ɣedimo,face-4,false,expert,,,,
b304pinzi-fall-1-1,b304pinzi-fall-1,molaɣaɣa,fall-14,false,expert,,,,
b304pinzi-fatoil-1-1,b304pinzi-fatoil-1,mamadi,fatoil-10,false,expert,,,,
b304pinzi-feather-1-1,b304pinzi-feather-1,notswala,feather-3,false,expert,,,,
b304pinzi-fingernail-1-1,b304pinzi-fingernail-1,nonɛta,fingernail-15,false,expert,,,,
b304pinzi-fire-1-1,b304pinzi-fire-1,βiβoyi,fire-13,false,expert,,,,
b304pinzi-firewood-1-1,b304pinzi-firewood-1,ɣesakɔ,firewood-15,false,expert,,,,
b304pinzi-fish-1-1,b304pinzi-fish-1,itswe,fish-1,false,expert,,,,
b304pinzi-five-1-1,b304pinzi-five-1,tanɛ,five-1,false,expert,,,,
b304pinzi-fly-1-1,b304pinzi-fly-1,moβɛlaɣa,fly-8,false,expert,,,,
b304pinzi-four-1-1,b304pinzi-four-1,nayi,four-4,false,expert,,,,
b304pinzi-give-1-1,b304pinzi-give-1,mwitsaɣa,give-15,false,expert,,,,
b304pinzi-goat-1-1,b304pinzi-goat-1,etaba,goat-5,false,expert,,,,
b304pinzi-groundsoil-1-1,b304pinzi-groundsoil-1,mosɛŋgɛ,groundsoil-14,false,expert,,,,
b304pinzi-hair-1-1,b304pinzi-hair-1,notsoɣe,hair-6,false,expert,,,,
b304pinzi-head-1-1,b304pinzi-head-1,omotswe,head-3,false,expert,,,,
b304pinzi-hear-1-1,b304pinzi-hear-1,mwoɣaɣo,hear-1,false,expert,,,,
b304pinzi-heart-1-1,b304pinzi-heart-1,motema,heart-1,false,expert,,,,
b304pinzi-horn-1-1,b304pinzi-horn-1,notseba,horn-3,false,expert,,,,
b304pinzi-house-1-1,b304pinzi-house-1,endako,house-12,false,expert,,,,
b304pinzi-hunger-1-1,b304pinzi-hunger-1,endzana,hunger-1,false,expert,,,,
b304pinzi-intestine-1-1,b304pinzi-intestine-1,omwina,intestine-7,false,expert,,,,
b304pinzi-iron-1-1,b304pinzi-iron-1,mosaɣo,iron-17,false,expert,,,,
b304pinzi-kill-1-1,b304pinzi-kill-1,mobɔkaɣa,kill-9,false,expert,,,,
b304pinzi-knee-1-1,b304pinzi-knee-1,bɔŋgɔ,knee-3,false,expert,,,,
